,country,school,workplace,events,transport,campaigns,movement,immigration,gatherings,at_home,testing,tracing,income,relief,fiscal,intl_aid,healthcare,vaccines,stringency_raw,stringency
2020-04-10,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
2020-04-11,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
2020-04-12,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
2020-04-13,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,87.96,87.96
2020-04-14,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-15,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-16,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-17,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-18,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-19,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-20,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-21,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-22,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-23,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,,,,,84.26,84.26
2020-04-24,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-04-25,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-04-26,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-04-27,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-04-28,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-04-29,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-04-30,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-05-01,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-05-02,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-05-03,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-05-04,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-05-05,Colombia,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,90.74,90.74
2020-05-06,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-07,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-08,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-09,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-10,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-11,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,6152881698.0,,87.04,87.04
2020-05-12,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-13,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,640858464.0,,,,87.04,87.04
2020-05-14,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-15,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-16,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-17,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-18,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-19,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-20,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-21,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-22,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-23,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-24,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-25,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-26,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-05-27,Colombia,3.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,,,,,87.04,87.04
2020-01-01,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-02,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-03,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-04,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-05,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-06,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-07,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-08,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-09,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-10,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-11,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-12,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-13,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-14,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-15,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-16,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-17,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-18,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-19,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-20,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-21,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-22,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-23,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-24,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-25,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-26,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-27,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-28,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-29,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-30,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-01-31,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-01,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-02,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-03,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-04,Cape Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
2020-02-05,Cape Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-06,Cape Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-07,Cape Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-08,Cape Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-09,Cape Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-10,Cape Verde,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5.56,5.56
2020-02-11,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-12,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-13,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-14,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-15,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-16,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-17,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-18,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-19,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-20,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-21,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-22,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-23,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-24,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-25,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-26,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,11.11,11.11
2020-02-27,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-02-28,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-02-29,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-01,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-02,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-03,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-04,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-05,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-06,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-07,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-08,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-09,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-10,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-11,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-12,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-13,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-14,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-15,Cape Verde,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,19.44,19.44
2020-03-16,Cape Verde,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,30.56,30.56
2020-03-17,Cape Verde,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,30.56,30.56
2020-03-18,Cape Verde,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,,,,,,,30.56,30.56
2020-03-19,Cape Verde,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,,,,,,,33.33,33.33
2020-03-20,Cape Verde,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,43.52,43.52
2020-03-21,Cape Verde,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,43.52,43.52
2020-03-22,Cape Verde,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,43.52,43.52
2020-03-23,Cape Verde,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,50.93,50.93
2020-03-24,Cape Verde,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,50.93,50.93
2020-03-25,Cape Verde,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,50.93,50.93
2020-03-26,Cape Verde,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,50.93,50.93
2020-03-27,Cape Verde,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,53.7,53.7
2020-03-28,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,70.37,70.37
2020-03-29,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,70.37,70.37
2020-03-30,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,70.37,70.37
2020-03-31,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,,,,,,,70.37,70.37
2020-04-01,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,55882540.0,,,,75.93,75.93
2020-04-02,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-03,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-04,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-05,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-06,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-07,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-08,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-09,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-10,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-11,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-12,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-13,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-14,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-15,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-16,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-17,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,1.0,0.0,1.0,2.0,435.0,,,,75.93,75.93
2020-04-18,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-19,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-20,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-21,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-22,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-23,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-24,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-25,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-26,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-27,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-28,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-29,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-04-30,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-05-01,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-05-02,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,84.26,84.26
2020-05-03,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,84.26,84.26
2020-05-04,Cape Verde,2.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,84.26,84.26
2020-05-05,Cape Verde,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-05-06,Cape Verde,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-05-07,Cape Verde,2.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,75.93,75.93
2020-05-08,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-09,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-10,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-11,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-12,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-13,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-14,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-15,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
2020-05-16,Cape Verde,3.0,2.0,2.0,1.0,2.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,,,,,79.63,79.63
